,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
373,https://www.the-numbers.com/movie/Kirakira-Pretty-Cure-A-La-Mode-the-Movie-(Japan)-(2017),[],"[['Yutaka Tsuchida', 'Director']]",,,,,,,"October 27th, 2017 (Wide) (Japan)
",,Create your own comparison chart…,,Adventure,Digital Animation,,Japan,,,,,,,,n/a,"$5,832,342","$5,832,342",,,
374,https://www.the-numbers.com/movie/Let-There-Be-Light-(2017),"['Sam Sorbo', 'Kevin Sorbo']","[['Kevin Sorbo', 'Director'], ['Sam Sorbo', 'Producer'], ['Kevin Sorbo', 'Producer'], ['Dan Gordon', 'Producer'], ['James Quattrochi', 'Producer'], ['Warren Ostergard', 'Producer'], ['Sam Sorbo', 'Screenwriter'], ['Dan Gordon', 'Screenwriter'], ['Dan Gordon', 'Story by'], ['Sam Sorbo', 'Story by'], ['Sean Hannity', 'Executive Producer'], ['Damon Elliott', 'Co-Producer'], ['Patrick Hughes', 'Co-Producer'], ['Cherelle George', 'Line Producer'], ['Sean Butler', 'Director of Photography'], ['Marc Vanocur', 'Composer'], ['Damon Elliott', 'Music Supervisor'], ['Gwendolyn Stokely', 'Costume Designer'], ['Anthony Stabley', 'Production Designer'], ['Peter Devaney Flanagan', 'Editor'], ['Fern Champion', 'Casting Director'], ['Sharon Lieblein', 'Casting Director']]","$1,729,535 (23.9% of total gross)",4.18 (domestic box office/biggest weekend),99.9% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 2.4 times production budget)","373 opening theaters/774 max. theaters, 3.6 weeks average run per theater","$8,426,514","April 19th, 2019 (Wide) (United Kingdom)
",100 minutes,vs. The ShackCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,"October 27th, 2017 (Limited) by Atlas Distribution","February 27th, 2018 by Cinedigm","PG-13 for some thematic material including alcohol and drug issues.(Rating bulletin 2496 (Cert #51270), 10/4/2017)","Death of a Son or Daughter, Terminal Illness, Cancer, Religious, Faith-Based Film, Atheism, Near Death Experience, Car Accident, Directing Yourself, Family Affair, Actors Making Their Directorial Debut, Dysfunctional Family, Agitprop, Faith-Based Drama","Wildfire Films, LTBL Productions",,"$7,233,471","$7,838","$7,241,309","$2,080,409","$555,211","$2,635,620"
375,https://www.the-numbers.com/movie/secreto-de-Marrowbone-El-(Spain)-(2017),[],[],$624 (45.3% of total gross),2.21 (domestic box office/biggest weekend),0.0% (domestic box office/worldwide),,"7 opening theaters/7 max. theaters, 1.6 weeks average run per theater","$1,578","October 27th, 2017 (Wide) (Spain)
November 10th, 2017 (Wide) (Indonesia)
November 17th, 2017 (Wide), released as Marrowbone (Russia (CIS))
November 24th, 2017 (Wide), released as Šešėlių namai (Lithuania)
February 1st, 2018 (Wide) (Malaysia)
... Show all releases
",110 minutes,vs. Here Comes the GrumpCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,Spain,English,"April 13th, 2018 (Limited) by Magnet Pictures, released as Marrowbone","August 7th, 2018 by Magnolia Home Entertainment, released as Marrowbone","R for some violence.(Rating bulletin 2519 (Cert #51521), 3/21/2018)","Early / Simultaneous Video-on-Demand release, Unnamed Character, Young Child Dealing with the Death of a Parent, Voiceover/Narration, 1960s, Life in a Small Town, Isolation Horror, Haunting, Non-Chronological, Mental Illness, Multiple Personality, Surprise Twist",,,"$1,377","$12,211,460","$12,212,837","$18,599","$24,578","$43,177"
376,https://www.the-numbers.com/movie/Suburbicon,"['Noah Jupe', 'Matt Damon', 'Julianne Moore', 'Oscar Isaac']","[['George Clooney', 'Director'], ['Joel Coen', 'Screenwriter'], ['Ethan Coen', 'Screenwriter'], ['George Clooney', 'Screenwriter'], ['Grant Heslov', 'Screenwriter'], ['Joel Silver', 'Producer'], ['George Clooney', 'Producer'], ['Grant Heslov', 'Producer'], ['Teddy Schwartzman', 'Producer'], ['Joel Silver', 'Executive Producer'], ['Hal Sadoff', 'Executive Producer'], ['Ethan Erwin', 'Executive Producer'], ['Barbara A. Hall', 'Executive Producer'], ['Dan Steinman', 'Executive Producer'], ['Robert Elswit', 'Director of Photography'], ['James D. Bissell', 'Production Designer'], ['Stephen Mirrione', 'Editor'], ['Jenny Eagan', 'Costume Designer'], ['Alexandre Desplat', 'Composer'], ['Ellen Chenoweth', 'Casting Director']]","$2,840,246 (49.2% of total gross)",2.03 (domestic box office/biggest weekend),37.2% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 0.6 times production budget)","2,046 opening theaters/2,046 max. theaters, 2.1 weeks average run per theater","$6,728,044","October 27th, 2017 (Wide) (Australia)
November 10th, 2017 (Wide), released as Suburbicon: Temné předměstí (Czech Republic)
November 10th, 2017 (Wide) (Poland)
November 10th, 2017 (Wide) (Slovakia)
November 17th, 2017 (Wide), released as Райско кътче в ада (Bulgaria)
... Show all releases
",105 minutes,"vs. Hail, Caesar!Create your own comparison chart…",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,English,"October 27th, 2017 (Wide) by Paramount Pictures","January 23rd, 2018 by Paramount Home Video","R for violence, language and some sexuality.(Rating bulletin 2476 (Cert #51059), 5/17/2017)","Crime Caper, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Infidelity, Life in a Small Town, 1950s, Suburbs, Loan Shark, Money Troubles, Organized Crime, Twins, Dysfunctional Family, Same Actor, Multiple Roles, Insurance Fraud, Relationships Gone Wrong, Familial Murder, Bigotry, African Americans","Black Bear, Silver Pictures, Smoke House Pictures",,"$5,775,178","$9,746,441","$15,521,619","$471,649","$557,738","$1,029,387"
377,https://www.the-numbers.com/movie/Thank-You-for-Your-Service-(2017),"['Haley Bennett', 'Joe Cole', 'Amy Schumer', 'Beulah Koale', 'Scott Haze', 'Miles Teller']","[['Jason Hall', 'Director'], ['Jason Hall', 'Screenwriter'], ['David Finkel', 'Story based on the book by'], ['Jon Kilik', 'Producer'], ['Ann Ruark', 'Executive Producer'], ['Jane Evans', 'Executive Producer'], ['Roman Vasyanov', 'Director of Photography'], ['Keith P. Cunningham', 'Production Designer'], ['Jay Cassidy', 'Editor'], ['Hope Hanafin', 'Costume Designer'], ['Susan Jacobs', 'Music Supervisor'], ['Thomas Newman', 'Composer'], ['Ronna Kress', 'Casting Director']]","$3,817,700 (40.3% of total gross)",2.48 (domestic box office/biggest weekend),94.9% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.5 times production budget)","2,054 opening theaters/2,083 max. theaters, 2.8 weeks average run per theater","$11,043,435","November 24th, 2017 (Wide) (Netherlands)
December 8th, 2017 (Wide) (South Korea)
February 16th, 2018 (Wide) (Spain)
",108 minutes,vs. SelenaCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,"October 27th, 2017 (Wide) by Universal","January 9th, 2018 by Universal Home Entertainment","R for strong violent content, language throughout, some sexuality, drug material and brief nudity.(Rating bulletin 2468 (Cert #50975), 3/22/2017)","Iraq War, Returning Soldiers, PTSD, Ensemble, Biographical Drama, Biography, Suicide, Mental Illness","DreamWorks Pictures, Reliance Entertainment, Rahway Road ",,"$9,479,390","$505,926","$9,985,316","$1,238,875","$1,090,985","$2,329,860"
378,https://www.the-numbers.com/movie/Yol-Arkadasim-(Turkey)-(2017),[],[],,,,,,,"October 27th, 2017 (Wide) (Turkey)
",115 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Turkey,Turkish,,"February 15th, 2019 by Netflix, released as My Travel Buddy",,,,,n/a,"$5,910,170","$5,910,170",,,
379,https://www.the-numbers.com/movie/Fiksiki-Bol-Shoy-Sekret-1-(Russia),[],[],,,,,,,"October 28th, 2017 (Wide), released as ФИКСИКИ: БОЛЬШОЙ СЕКРЕТ 1 (Russia (CIS))
December 1st, 2017 (Wide), released as Tamircikler: Gizli Görev  (Turkey)
December 29th, 2017 (Wide), released as Fiksikai (Lithuania)
May 4th, 2018 (Wide), released as Сръчковците: Строго секретно! (Bulgaria)
May 18th, 2018 (Wide), released as Fixies: amigos secretos (Mexico)
... Show all releases
",80 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,Russian Federation,Russian,,,,,,,n/a,"$7,971,261","$7,971,261",,,
380,https://www.the-numbers.com/movie/Jeepers-Creepers-3,[],"[['Victor Salva', 'Director']]",,,61.5% (domestic box office/worldwide),,,"$2,603,941","October 31st, 2017 (Wide), released as Jeepers Creepers El Regreso del Demonio (Mexico)
November 17th, 2017 (Wide) (Russia (CIS))
December 29th, 2017 (Wide) (Argentina)
June 29th, 2018 (Wide) (Portugal)
",100 minutes,vs. Jeepers CreepersCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"September 26th, 2017 (Special Engagement) by Fathom Events","December 26th, 2017 by Cinedigm",Not Rated,"Delayed Sequel, Animal Abuse, Psychics, Non-Chronological, Inbetwequel, Slasher Horror, 2000s, Revenge, Sex Crimes, Kidnap, Angels, The Devil, Set in Florida, Incest","American Zoetrope, Odyssey Media, The Cartel",Jeepers Creepers,"$2,235,162","$1,399,273","$3,634,435","$2,257,070","$1,205,732","$3,462,802"
381,https://www.the-numbers.com/movie/Bad-Moms-Christmas-A,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Cheryl Hines', 'Christine Baranski', 'Susan Sarandon']","[['Jon Lucas', 'Director'], ['Scott Moore', 'Director'], ['Jon Lucas', 'Screenwriter'], ['Scott Moore', 'Screenwriter'], ['Suzanne Todd', 'Producer'], ['Bill Block', 'Producer'], ['Mark Kamine', 'Producer'], ['Bill Block', 'Executive Producer'], ['Mark Kamine', 'Executive Producer'], ['Marcia Hinds', 'Production Designer'], ['James Thomas', 'Editor'], ['Christopher Lennertz', 'Composer'], ['Mitchell Amundsen', 'Director of Photography']]","$16,759,161 (23.2% of total gross)",4.30 (domestic box office/biggest weekend),56.5% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 4.6 times production budget)","3,615 opening theaters/3,615 max. theaters, 5.1 weeks average run per theater","$84,004,593","November 3rd, 2017 (Wide), released as Bad Moms 2 (Australia)
November 3rd, 2017 (Wide), released as Blogos Mamos ir jų Kalėdos (Lithuania)
November 3rd, 2017 (Wide), released as Bad Moms 2 (New Zealand)
November 3rd, 2017 (Wide) (Poland)
November 3rd, 2017 (Wide) (United Kingdom)
... Show all releases
",104 minutes,vs. Pitch Perfect 2Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"November 1st, 2017 (Wide) by STX Entertainment","January 23rd, 2018 by STX Entertainment","R for crude sexual content and language throughout, and some drug use.(Rating bulletin 2493 (Cert #51233), 9/13/2017)","Christmas, Dysfunctional Family, Generational Conflict, Christmas in November, Prologue, Non-Chronological, Voiceover/Narration, Death of a Spouse or Fiancée / Fiancé, Widow/Widower, Strippers / Stripping, Money Troubles, Gambling, Intertitle, Buddy Comedy",Huayi Brothers Pictures Ltd,Bad Moms,"$72,110,659","$55,599,891","$127,710,550","$6,778,981","$5,652,088","$12,431,069"
382,https://www.the-numbers.com/movie/24-Hours-to-Live,"['Xu Summer Qing*', 'Paul Anderson', 'Liam Cunningham', 'Rutger Hauer', 'Ethan Hawke']","[['Brian Smrz', 'Director'], ['Zach Dean', 'Screenwriter'], ['Jim McClain', 'Screenwriter'], ['Ron Mita', 'Screenwriter'], ['Mark Gao', 'Producer'], ['Gregory Ouanhon', 'Producer'], ['Basil Iwanyk', 'Producer'], ['Gary Glushon', 'Executive Producer'], ['John Fuhrman', 'Executive Producer'], ['Jon Kuyper', 'Executive Producer'], ['Kent Kubena', 'Executive Producer'], ['Taylor Zea', 'Co-Music By'], ['Ben Nott', 'Cinematographer'], ['Colin Gibson', 'Production Designer'], ['Elliot Greenberg', 'Editor'], ['Tyler Bates', 'Composer'], ['Laura Katz', 'Music Supervisor'], ['Kate Carin', 'Costume Designer']]",,,,,,,"November 3rd, 2017 (Wide) (Russia (CIS))
December 1st, 2017 (Wide), released as Yarını Yok (Turkey)
December 8th, 2017 (Wide), released as 24 valandos gyventi (Lithuania)
December 8th, 2017 (Wide), released as 24 Horas Para Viver (Portugal)
January 19th, 2018 (Wide) (France)
... Show all releases
",93 minutes,vs. KidnapCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"December 1st, 2017 (Limited) by Saban Films","December 1st, 2017 by Lionsgate Home Entertainment","R strong bloody violence throughout, language and some drug use(Rating bulletin 2468 (Cert #50980), 3/22/2017)","Redemption, Set in South Africa, Interpol, Revenge, Early / Simultaneous Video-on-Demand release","Saban Films, Fundamental Films, Thunder Road Film",,n/a,"$5,840,146","$5,840,146","$1,128,308","$590,641","$1,718,949"
383,https://www.the-numbers.com/movie/Carbone-(France),[],"[['Olivier Marchal', 'Director']]",,,,,,,"November 3rd, 2017 (Wide) (France)
June 28th, 2018 (Wide), released as La truffa del secolo (Italy)
",104 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,France,,,"September 1st, 2018 by Netflix, released as Carbon",,,,,n/a,"$5,696,993","$5,696,993",,,
384,https://www.the-numbers.com/movie/Ittefaq-(India),"['Sidharth Malhotra', 'Sonakshi Sinha', 'Akshaye Khanna']","[['Yash Chopra', 'Director'], ['B.R. Chopra', 'Producer']]","$298,032 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),4.8% (domestic box office/worldwide),,"67 opening theaters/67 max. theaters, 1.0 weeks average run per theater","$347,201","November 3rd, 2017 (Wide) (Australia)
November 3rd, 2017 (Wide) (India)
November 3rd, 2017 (Wide) (New Zealand)
November 3rd, 2017 (Wide) (United Kingdom)
October 25th, 2019 (Wide) (China)
... Show all releases
",107 minutes,Create your own comparison chart…,Remake,Thriller/Suspense,Live Action,Contemporary Fiction,India,Hindi,"November 3rd, 2017 (Limited) by Red Chillies Entertainment",,Not Rated,"Writing and Writers, Police Procedural, Murder Mystery, Non-Chronological, Surprise Twist",,,"$298,032","$5,884,812","$6,182,844",,,
385,https://www.the-numbers.com/movie/Ketenpere-(Turkey),[],[],,,,,,,"November 3rd, 2017 (Wide) (Turkey)
November 3rd, 2017 (Wide) (United Kingdom)
",108 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Turkey,Turkish,,,,,,,n/a,"$8,992,225","$8,992,225",,,
386,https://www.the-numbers.com/movie/Lady-Bird-(2017),"['Laurie Metcalf', 'Tracy Letts', 'Lucas Hedges', 'Timothée Chalamet', 'Beanie Feldstein', 'Stephen McKinley Henderson', 'Lois Smith', 'Saoirse Ronan']","[['Greta Gerwig', 'Director'], ['Greta Gerwig', 'Screenwriter'], [""Evelyn O'Neill"", 'Producer'], ['Eli Bush', 'Producer'], ['Scott Rudin', 'Producer'], ['Lila Yacoub', 'Executive Producer'], ['Sam Levy', 'Director of Photography'], ['Chris Jones', 'Production Designer'], ['Nick Houy', 'Editor'], ['April Napier', 'Costume Designer'], ['Jon Brion', 'Music By'], ['Heidi Griffiths', 'Casting Director'], ['Jordan Thaler', 'Casting Director'], ['Allison Jones', 'Casting By'], ['Alex Scott*', 'Co-Producer'], ['Jason Sack', 'Co-Producer'], ['Brian Ross', 'Music Supervisor'], ['Michael Hill', 'Music Supervisor']]","$364,437 (0.7% of total gross)",11.41 (domestic box office/biggest weekend),61.1% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 8.0 times production budget)","4 opening theaters/1,557 max. theaters, 8.0 weeks average run per theater","$56,722,339","February 15th, 2018 (Wide) (Brazil)
February 15th, 2018 (Wide) (Croatia)
February 15th, 2018 (Wide) (Peru)
February 15th, 2018 (Wide) (Slovenia)
February 15th, 2018 (Wide) (Thailand)
... Show all releases
",93 minutes,"Best Picture Oscar Nominees, 2018vs. Licorice PizzaCreate your own comparison chart…",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"November 3rd, 2017 (Limited) by A24November 22nd, 2017 (Expands Wide) by A24","February 13th, 2018 by A24","R for language, sexual content, brief graphic nudity and teen partying.(Rating bulletin 2499 (Cert #51180), 10/25/2017)","Set in California, 2000s, Dysfunctional Family, Coming of Age, LGBTQ+, Loss Of Virginity, 9/11, 2018 Oscars Best Picture Nominee, Comedy Drama, Golden Globe Winner Best Picture—Musical or Comedy","IAC Films, A24",,"$48,958,273","$31,162,671","$80,120,944","$1,129,444","$1,579,711","$2,709,155"
387,https://www.the-numbers.com/movie/Last-Recipe-Kirin-no-shita-no-kioku-The-(Japan)-(2017),[],"[['Yôjirô Takita', 'Director']]",,,,,,,"November 3rd, 2017 (Wide) (Japan)
August 23rd, 2019 (Wide), released as El Cocinero de los ultimos deseos (Spain)
",,Create your own comparison chart…,,Comedy,Live Action,,Japan,,,,,,,,n/a,"$9,066,016","$9,066,016",,,
388,https://www.the-numbers.com/movie/Murder-on-the-Orient-Express-(2017),"['Kenneth Branagh', 'Penélope Cruz', 'Willem Dafoe', 'Judi Dench', 'Johnny Depp', 'Josh Gad', 'Leslie Odom Jr.', 'Michelle Pfeiffer', 'Daisy Ridley']","[['Kenneth Branagh', 'Director'], ['Michael Green', 'Screenwriter'], ['Agatha Christie', 'Based on the novel by'], ['Mark Gordon', 'Producer'], ['Simon Kinberg', 'Producer'], ['Ridley Scott', 'Producer'], ['Kenneth Branagh', 'Producer'], ['Judy Hofflund', 'Producer'], ['Michael Schaefer', 'Producer'], ['Aditya Sood', 'Executive Producer'], ['Matthew Jenkins', 'Executive Producer'], ['James Pritchard', 'Executive Producer'], ['Hilary Strong', 'Executive Producer'], ['Haris Zambarloukos', 'Director of Photography'], ['Jim Clay', 'Production Designer'], ['Mick Audsley', 'Editor'], ['Alexandra Byrne', 'Costume Designer'], ['Patrick Doyle', 'Composer'], ['Carol Hemming', 'Make-up and Hair Designer']]","$28,681,472 (27.9% of total gross)",3.59 (domestic box office/biggest weekend),29.2% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 6.4 times production budget)","3,341 opening theaters/3,354 max. theaters, 6.0 weeks average run per theater","$119,752,830","November 3rd, 2017 (Wide) (United Kingdom)
November 9th, 2017 (Wide), released as Mord im Orient Express (Germany)
November 10th, 2017 (Wide) (Argentina)
November 10th, 2017 (Wide), released as Murder On The Orient Express (Australia)
November 10th, 2017 (Wide), released as Убийство в Ориент Експрес (Bulgaria)
... Show all releases
",114 minutes,vs. Knives OutCreate your own comparison chart…,Remake,Drama,Live Action,Historical Fiction,United States,English,"November 10th, 2017 (Wide) by 20th Century Fox","February 20th, 2018 by Fox Home Entertainment","PG-13 for violence and thematic elements.(Rating bulletin 2495 (Cert #51021), 9/27/2017)","Trains, Murder Mystery, Remake, Ensemble, Surprise Twist, 1930s, Directing Yourself, Prologue, Intertitle, Set in Israel, Mystery Drama","The Mark Gordon Company, Scott Free Films, Kinberg Genre, 20th Century Fox",Kenneth Branagh's Hercule Poirot,"$102,826,543","$248,940,604","$351,767,147","$4,675,891","$5,785,653","$10,461,544"
389,https://www.the-numbers.com/movie/Qi-Shi-Qi-Tian-(China),[],[],,,,,,,"November 3rd, 2017 (Wide) (China)
March 10th, 2023 (Limited), released as Qi Shi Qi Tian (七十七天 Seventy-Seven Days) (Japan)
",90 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$15,988,889","$15,988,889",,,
390,https://www.the-numbers.com/movie/Swindlers-The-(South-Korea),[],"[['Jang Chang-won', 'Director']]","$82,818 (34.2% of total gross)",2.92 (domestic box office/biggest weekend),0.8% (domestic box office/worldwide),,"27 opening theaters/27 max. theaters, 2.1 weeks average run per theater","$281,826","November 3rd, 2017 (Wide) (South Korea)
December 1st, 2017 (Wide) (Australia)
December 1st, 2017 (Wide) (New Zealand)
",117 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Republic of Korea,Korean,"December 1st, 2017 (Limited) by Well Go USA","March 6th, 2018 by Sony Pictures Home Entertainment",Not Rated,"Confidence Men, Cops and Robbers, Crime Thriller, White Collar Crime, Heist, Ensemble",,,"$241,916","$29,480,018","$29,721,934",,,
391,https://www.the-numbers.com/movie/Xin-Yong-Bu-Xiao-Shi-De-Dian-Bo-(China),[],"[['Billy Chung', 'Director']]",,,,,,,"November 3rd, 2017 (Wide) (China)
",100 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,China,Mandarin,,,,,,,n/a,"$11,170,000","$11,170,000",,,
392,https://www.the-numbers.com/movie/Paddington-2,"['Julie Walters', 'Jim Broadbent', 'Peter Capaldi', 'Hugh Bonneville', 'Sally Hawkins', 'Brendan Gleeson', 'Hugh Grant', 'Ben Whishaw']","[['Paul King', 'Director'], ['David Heyman', 'Producer'], ['Paul King', 'Screenwriter'], ['Simon Farnaby', 'Screenwriter'], ['Michael Bond', 'Story by'], ['Rosie Alison', 'Executive Producer'], ['Jeffrey Clifford', 'Executive Producer'], ['Alexandra Ferguson Derbyshire*', 'Executive Producer'], ['Didier Lupfer', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['David Glasser', 'Executive Producer'], ['Ron Halpern', 'Executive Producer'], ['Mark Everson', 'Editor'], ['Jonathan Amos', 'Editor'], ['Erik Wilson', 'Director of Photography'], ['Erik Alexander Wilson', 'Director of Photography'], ['Gary Williamson', 'Production Designer'], ['Dario Marianelli', 'Composer'], ['Lindy Hemming', 'Costume Designer'], ['Nina Gold', 'Casting Director'], ['Lauren Evans', 'Casting Director']]","$11,001,961 (26.9% of total gross)",3.72 (domestic box office/biggest weekend),21.2% (domestic box office/worldwide),,"3,702 opening theaters/3,702 max. theaters, 4.1 weeks average run per theater","$46,906,382","November 9th, 2017 (Wide) (Italy)
November 10th, 2017 (Wide) (United Kingdom)
November 24th, 2017 (Wide) (Germany)
November 24th, 2017 (Special Engagement) (Slovakia)
November 24th, 2017 (Wide) (Spain)
... Show all releases
",103 minutes,vs. PaddingtonCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Animation/Live Action,Kids Fiction,"France, United Kingdom",English,"January 12th, 2018 (Wide) by Warner Bros.","March 27th, 2018 by Warner Home Video","PG for some action and mild rude humor.(Rating bulletin 2503 (Cert #51255), 11/22/2017)","Animal Lead, Talking Animals, Wrongfully Convicted, Falsely Accused, Prison, Treasure Hunters, Prison Break, Coma, Motion Capture Performance, IMAX: DMR","Heyday Films, StudioCanal, Dimension Films, Anton Capital Entertainment",Paddington,"$40,891,591","$151,852,726","$192,744,317","$1,575,699","$3,930,725","$5,506,424"
393,https://www.the-numbers.com/movie/Bookshop-The-(Spain),"['Emily Mortimer', 'Bill Nighy', 'Patricia Clarkson']","[['Isabel Coixet', 'Director'], ['Isabel Coixet', 'Screenwriter'], ['Penelope Fitzgerald', 'Based on the Novel ‘The Bookshop’ by'], ['Jaume Banacolocha', 'Producer'], ['Joan Bas', 'Producer'], ['Adolfo Blanco', 'Producer'], ['Chris Curling', 'Producer'], ['Albert Sagales', 'Executive Producer'], ['Paz Recolons', 'Executive Producer'], ['Fernando Riera', 'Executive Producer'], ['Manuel Monzon', 'Executive Producer'], ['Thierry Wase Bailey', 'Co-Executive Producer'], ['Henriette Wollmann', 'Co-Executive Producer'], ['Jamila Wenske', 'Co-Producer'], ['Sol Bondy', 'Co-Producer'], ['Mercè Paloma', 'Costume Designer'], ['Lloren Miquel', 'Production Designer'], ['Bernat Aragonés', 'Editor'], ['Jeremy Zimmermann', 'Casting Director'], ['Jean-Claude Larrieu', 'Director of Photography'], ['Alfonso Vilallonga', 'Composer']]","$45,348 (2.9% of total gross)",5.82 (domestic box office/biggest weekend),15.3% (domestic box office/worldwide),,"4 opening theaters/136 max. theaters, 3.7 weeks average run per theater","$1,821,748","November 10th, 2017 (Wide), released as La Libreria (Spain)
March 23rd, 2018 (Wide) (Brazil)
April 6th, 2018 (Wide) (Australia)
April 13th, 2018 (Wide) (Argentina)
May 18th, 2018 (Wide) (Germany)
... Show all releases
",113 minutes,vs. The Zookeeper’s WifeCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"Germany, Spain, United Kingdom",English,"August 24th, 2018 (Limited) by Greenwich","January 15th, 2019 by Universal Home Entertainment","PG for some thematic elements, language, and brief smoking.(Rating bulletin 2531 (Cert #51654), 6/13/2018)","Set in England, 1950s, Life in a Small Town, Widow/Widower","Contracorriente Films, Diagonal TV, Zephyr Films Limited, One Two Films, Green Films Co, Saarlandischer Rundfunk, Arte, Northern Ireland Screen, Corporacion Radiotelevision Espanola S.A.U., Movistar Plus, Telecable , Instituto de la Cinematographia y Artes Audiovisuales, Department de cultura de la Generalitat de Catalunya, Natixis Coficine, Creasgr",,"$1,588,150","$8,765,338","$10,353,488","$2,080,772",,"$2,080,772"
394,https://www.the-numbers.com/movie/Daddys-Home-2,"['Linda Cardellini', 'John Cena', 'Will Ferrell', 'Mark Wahlberg', 'Mel Gibson', 'John Lithgow']","[['Sean Anders', 'Director'], ['Sean Anders', 'Screenwriter'], ['John Morris', 'Screenwriter'], ['Brian Burns', 'Character Creator'], ['Will Ferrell', 'Producer'], ['Adam McKay', 'Producer'], ['Chris Henchy', 'Producer'], ['John Morris', 'Producer'], ['Kevin Messick', 'Producer'], ['Molly Allen', 'Executive Producer'], ['Sean Anders', 'Executive Producer'], ['Mark Wahlberg', 'Executive Producer'], ['Stephen Levinson', 'Executive Producer'], ['Julio Macat', 'Director of Photography'], ['Clayton Hartley', 'Production Designer'], ['Brad Wilhite', 'Editor'], ['Carol Ramsey', 'Costume Designer'], ['Michael Andrews', 'Composer']]","$29,651,193 (28.5% of total gross)",3.51 (domestic box office/biggest weekend),59.2% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 2.5 times production budget)","3,575 opening theaters/3,575 max. theaters, 6.5 weeks average run per theater","$121,153,653","November 10th, 2017 (Wide) (Netherlands)
November 10th, 2017 (Special Engagement) (New Zealand)
November 10th, 2017 (Wide) (Romania)
November 17th, 2017 (Wide) (New Zealand)
November 23rd, 2017 (Wide), released as Guerra de Papás 2 (Mexico)
... Show all releases
",100 minutes,vs. Meet the FockersCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"November 10th, 2017 (Wide) by Paramount Pictures","February 6th, 2018 by Paramount Home Video","PG-13 for suggestive material and some language.(Rating bulletin 2499 (Cert #51259), 10/25/2017)","Step-Family, Dysfunctional Family, Christmas, Christmas in November","Red Granite Pictures, Gary Sanchez Productions, Paramount Pictures",Daddy’s Home,"$104,029,443","$71,777,740","$175,807,183","$6,597,826","$6,343,302","$12,941,128"
395,https://www.the-numbers.com/movie/Gieokui-Bam-(South-Korea),[],[],,,,,,,"November 10th, 2017 (Wide), released as Forgotten (South Korea)
",109 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,,,n/a,"$9,965,431","$9,965,431",,,
396,https://www.the-numbers.com/movie/High-and-Low-The-Movie-3-Final-Mission-(Japan)-(2017),[],"[['Tsuyoshi Nakakuki', 'Director']]",,,,,,,"November 10th, 2017 (Wide) (Japan)
",118 minutes,Create your own comparison chart…,,Drama,Live Action,,Japan,,,,,,,,n/a,"$9,591,095","$9,591,095",,,
