,url,cast,crew,Production Budget:,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
150,https://www.the-numbers.com/movie/Ill-See-You-in-My-Dreams,"['Blythe Danner', 'Martin Starr', 'June Squibb', 'Rhea Perlman', 'Mary Kay Place', 'Malin Akerman', 'Sam Elliott']","[['Brett Haley', 'Director'], ['Brett Haley', 'Screenwriter'], ['Marc Basch', 'Screenwriter'], ['Rebecca Green', 'Producer'], ['Laura D. Smith', 'Producer'], ['Brett Haley', 'Producer'], ['Jason Kanjiro Howard*', 'Executive Producer'], ['Mary Crosland', 'Executive Producer'], ['Erik Rommesmo', 'Executive Producer'], ['Jeff Schlossman', 'Executive Producer'], ['Bill Wallwork', 'Executive Producer'], ['Ching L. McBride', 'Executive Producer'], ['David L. McBride*', 'Executive Producer'], ['Lisa McBride', 'Executive Producer'], ['Dallas Anthony', 'Executive Producer'], ['Foster Chiang', 'Executive Producer'], ['Frank Gibson', 'Executive Producer'], ['Jan Miller Corran', 'Executive Producer'], ['Ele Bardha', 'Executive Producer'], ['Wade Ellis', 'Executive Producer'], ['Joshua Ferris', 'Executive Producer'], ['Eliza Kennedy', 'Executive Producer'], ['Jeff Rice', 'Executive Producer'], ['Adam Trahan', 'Executive Producer'], ['Patrick Millsaps', 'Executive Producer'], ['Matthew Lamothe', 'Executive Producer'], ['Justin Williams', 'Executive Producer'], ['Rob C. Givens', 'Director of Photography'], ['Eric James Archer', 'Production Designer'], ['Brett Haley', 'Editor'], ['Keegan DeWitt', 'Composer'], ['Natalie Cervelli', 'Music Supervisor'], ['Mirren Gordon-Crozier', 'Costume Designer'], ['Emily Schweber', 'Casting Director']]",,"$52,091 (0.7% of total gross)",9.20 (domestic box office/biggest weekend),99.8% (domestic box office/worldwide),"3 opening theaters/290 max. theaters, 7.3 weeks average run per theater","$9,234,770","February 12th, 2016 (Wide) (United Kingdom)
",95 minutes,vs. Hunt for the WilderpeopleCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,,"May 15th, 2015 (Limited) by Bleecker Street","August 18th, 2015 by Universal Home Entertainment","PG-13 for sexual material, drug use and brief strong language.(Rating bulletin 2366, 3/25/2015)","Widow/Widower, Autumn Years, Death of a Pet, Dysfunctional Family, Romance, December Romance","Two Flints, Jeff Rice Films, Northern Lights Films, Part2 Filmworks","$7,449,681","$15,084","$7,464,765",,,
151,https://www.the-numbers.com/movie/Kakekomi-onna-to-kakedashi-otoko-(Japan)-(2015),[],"[['Masato Harada', 'Director']]",,,,,,,"May 15th, 2015 (Wide) (Japan)
",143 minutes,Create your own comparison chart…,,,,,Japan,,,,,,,,n/a,"$6,528,543","$6,528,543",,,
152,https://www.the-numbers.com/movie/Ostwind-2-(Germany)-(2015),[],"[['Katja von Garnier', 'Director']]",,,,,,,"May 15th, 2015 (Wide) (Germany)
",103 minutes,Create your own comparison chart…,,,,,Germany,,Windstorm,,,,,,n/a,"$8,145,623","$8,145,623",,,
153,https://www.the-numbers.com/movie/racconto-dei-racconti-Il,"['Salma Hayek', 'Vincent Cassel', 'Toby Jones', 'John C. Reilly']","[['Matteo Garrone', 'Director'], ['Matteo Garrone', 'Screenwriter'], ['Edoardo Albinati', 'Screenwriter'], ['Ugo Chiti', 'Screenwriter'], ['Massimo Gaudioso', 'Screenwriter'], ['Giambattista Basile', 'Based on the fairy tales by'], ['Jeremy Thomas', 'Producer'], ['Jean Labadie', 'Producer'], ['Matteo Garrone', 'Producer'], ['Alessio Lazzareschi', 'Executive Producer'], ['Peter Watson', 'Executive Producer'], ['Nicki Hattingh', 'Executive Producer'], ['Anne Sheehan', 'Executive Producer'], ['Sheryl Crown', 'Executive Producer'], ['Dimitri Capuani', 'Production Designer'], ['Marco Spoletini', 'Editor'], ['Alexandre Desplat', 'Composer'], ['Peter Suschitzky', 'Director of Photography'], ['Leslie Shatz', 'Sound Designer'], ['Leslie Shatz', 'Sound Mixer'], ['Jina Jay', 'Casting Director'], ['Massimo Cantini Parrini', 'Costume Designer'], ['Gian Luca Chiaretti', 'Line Producer']]",,"$8,871 (8.7% of total gross)",7.82 (domestic box office/biggest weekend),1.0% (domestic box office/worldwide),"2 opening theaters/15 max. theaters, 4.1 weeks average run per theater","$123,446","May 15th, 2015 (Wide) (Italy)
July 3rd, 2015 (Wide) (France)
August 27th, 2015 (Wide) (Germany)
August 28th, 2015 (Wide) (Austria)
September 10th, 2015 (Wide) (Russia (CIS))
... Show all releases
",125 minutes,vs. GomorraCreate your own comparison chart…,Based on Folk Tale/Legend/Fairytale,Drama,Live Action,Fantasy,"France, Italy, United Kingdom","English, Russian",,"April 22nd, 2016 (Limited) by IFC Films, released as Tale of Tales","September 6th, 2016 by IFC Video, released as Tale of Tales","R for sexuality, nudity, some violence and bloody images.(Rating bulletin 2428 (Cert #50499), 6/8/2016)","Compilations, Circus, Arranged Marriage, Twins, Unrequited Love, Dragon, 1700s","Archimede    , Le Pacte, RAI Cinema, Recorded Picture Company","$102,186","$9,632,328","$9,734,514","$140,760","$104,385","$245,145"
154,https://www.the-numbers.com/movie/Poltergeist-(2014),"['Sam Rockwell', 'Rosemarie DeWitt', 'Jared Harris', 'Jane Adams']","[['Gil Kenan', 'Director'], ['David Lindsay-Abaire', 'Screenwriter'], ['Sam Raimi', 'Producer'], ['Robert Tapert', 'Producer'], ['Roy Lee', 'Producer'], ['J.R. Young', 'Executive Producer'], ['Audrey Chon', 'Executive Producer'], ['John Powers Middleton', 'Executive Producer'], ['Becki Cross Trujillo', 'Executive Producer'], ['Javier Aguirresarobe', 'Director of Photography'], ['Kalina Ivanov', 'Production Designer'], ['Jeff Betancourt', 'Editor'], ['Bob Murawski', 'Editor'], ['Delphine White', 'Costume Designer'], ['Marc Streitenfeld', 'Composer']]","$35,000,000 (worldwide box office is 2.7 times production budget)","$22,620,386 (47.7% of total gross)",2.10 (domestic box office/biggest weekend),49.6% (domestic box office/worldwide),"3,240 opening theaters/3,242 max. theaters, 3.3 weeks average run per theater","$58,789,150","May 20th, 2015 (Wide) (Trinidad)
May 21st, 2015 (Wide), released as Poltergeist, Juegos Diabólicos (Argentina)
May 21st, 2015 (Wide) (Australia)
May 21st, 2015 (Wide), released as Poltergeist: O Fenômeno (Brazil)
May 21st, 2015 (Wide) (Croatia)
... Show all releases
",93 minutes,vs. Deliver Us from EvilCreate your own comparison chart…,Remake,Horror,Live Action,Contemporary Fiction,United States,English,,"May 22nd, 2015 (Wide) by 20th Century Fox","September 1st, 2015 by Fox Home Entertainment","PG-13 for intense frightening sequences, brief suggestive material, and some language.(Rating bulletin 2344, 10/15/2014)","Haunting, 3-D, 3-D - Shot in 3-D, Killer Clowns, Missing Child, Rescue, 3-D - Post-production Conversion, Supernatural, Supernatural Horror","Ghost House Pictures, Vertigo Entertainment","$47,425,125","$48,266,607","$95,691,732","$2,842,446","$1,941,546","$4,783,992"
155,https://www.the-numbers.com/movie/Tomorrowland,"['Hugh Laurie', 'Britt Robertson', 'Raffey Cassidy', 'Tim McGraw', 'Kathryn Hahn', 'Keegan-Michael Key', 'George Clooney']","[['Brad Bird', 'Director'], ['Damon Lindelof', 'Screenwriter'], ['Brad Bird', 'Screenwriter'], ['Damon Lindelof', 'Story Creator'], ['Brad Bird', 'Story Creator'], ['Jeff Jensen', 'Story Creator'], ['Damon Lindelof', 'Producer'], ['Brad Bird', 'Producer'], ['Jeffrey Chernov', 'Producer'], ['John Walker', 'Executive Producer'], ['Bernard Bellew', 'Executive Producer'], ['Jeff Jensen', 'Executive Producer'], ['Brigham Taylor', 'Executive Producer'], ['Claudio Miranda', 'Director of Photography'], ['Scott Chambliss', 'Production Designer'], ['Walter Murch', 'Editor'], ['Craig Wood', 'Editor'], ['Jeffrey Kurland', 'Costume Designer'], ['Tom Peitzman', 'Co-Producer'], ['Michael Giacchino', 'Composer']]","$170,000,000 (worldwide box office is 1.2 times production budget)","$33,028,165 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),45.2% (domestic box office/worldwide),"3,972 opening theaters/3,972 max. theaters, 4.5 weeks average run per theater","$115,825,564","May 20th, 2015 (Wide), released as Disney Project T (Belgium)
May 20th, 2015 (Wide), released as À la poursuite de demain (France)
May 21st, 2015 (Wide) (Argentina)
May 21st, 2015 (Wide) (Azerbaijan)
May 21st, 2015 (Wide) (Chile)
... Show all releases
",129 minutes,vs. Star Trek BeyondCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,,"May 22nd, 2015 (Wide) by Walt DisneyMay 22nd, 2015 (IMAX) by Walt Disney","October 13th, 2015 by Buena Vista Home Entertainment","PG for sequences of sci-fi action violence and peril, thematic elements, and language.(Rating bulletin 2325, 3/25/2015)","Time Travel, Child Prodigy, Inventor, IMAX: DMR",A113 ,"$93,436,322","$113,191,196","$206,627,518","$6,504,153","$5,658,268","$12,162,421"
156,https://www.the-numbers.com/movie/Spy,"['Rose Byrne', 'Miranda Hart', 'Bobby Cannavale', 'Allison Janney', 'Melissa McCarthy', 'Jude Law', 'Jason Statham']","[['Paul Feig', 'Director'], ['Paul Feig', 'Screenwriter'], ['Paul Feig', 'Producer'], ['Peter Chernin', 'Producer'], ['Jenno Topping', 'Producer'], ['Jessie Henderson', 'Producer'], ['John J. Kelly', 'Executive Producer'], ['Mike LaRocca', 'Executive Producer'], ['Robert Yeoman', 'Director of Photography'], ['Jefferson Sage', 'Production Designer'], ['Brent White', 'Editor'], ['Melissa Bretherton', 'Editor'], ['Christine Bieselin Clark', 'Costume Designer']]","$65,000,000 (worldwide box office is 3.6 times production budget)","$29,085,719 (26.2% of total gross)",3.81 (domestic box office/biggest weekend),47.4% (domestic box office/worldwide),"3,711 opening theaters/3,715 max. theaters, 5.7 weeks average run per theater","$137,381,813","May 21st, 2015 (Wide) (Australia)
May 21st, 2015 (Wide) (Hong Kong)
May 21st, 2015 (Wide) (Malaysia)
May 21st, 2015 (Wide) (Philippines)
May 21st, 2015 (Wide) (Singapore)
... Show all releases
",115 minutes,vs. Pitch Perfect 3Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,"June 5th, 2015 (Wide) by 20th Century Fox","September 1st, 2015 by Fox Home Entertainment","R for language throughout, violence, and some sexual content including brief graphic nudity.(Rating bulletin 2365, 3/18/2015)","Secret Agent, Undercover, Big Break, False Identity, Slow Motion Scene, Surprise Twist, Intertitle, Double Agent, Faked Death, Outtakes During Credits, Non-Chronological, Terrorism, C.I.A., Directing Yourself, Improvised, Digital Cinematography","Chernin Entertainment, Feigco Entertainment","$110,825,712","$123,018,394","$233,844,106","$16,762,329","$7,690,538","$24,452,867"
157,https://www.the-numbers.com/movie/Gansin-(South-Korea)-(2015),[],"[['Kyu-dong Min', 'Director']]",,,,,,,"May 22nd, 2015 (Wide) (South Korea)
",133 minutes,Create your own comparison chart…,,Drama,Live Action,,Republic of Korea,,,,,,,,n/a,"$7,899,033","$7,899,033",,,
158,https://www.the-numbers.com/movie/Inishieshon-rabu-(Japan)-(2015),[],"[['Yukihiko Tsutsumi', 'Director']]",,,,,,,"May 22nd, 2015 (Wide) (Japan)
December 11th, 2015 (Wide) (Hong Kong)
March 18th, 2016 (Wide) (South Korea)
",110 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,,Live Action,Contemporary Fiction,Japan,,,,,,,,n/a,"$10,416,510","$10,416,510",,,
159,https://www.the-numbers.com/movie/loi-du-marche-La,"['Yves Ory', 'Karine de Mirbeck', 'Matthieu Schaller', 'Xavier Mathieu', 'Noel Mairot', 'Catherine Saint-Bonnet', 'Roland Thomin', 'Hakima Makoudi', 'Tevi Lawson', 'Vincent Lindon']","[['Stephen Brize', 'Director'], ['Stephen Brize', 'Screenwriter'], ['Olivier Gorce', 'Screenwriter'], ['Christophe Rossignon', 'Producer'], ['Philip Boeffard', 'Producer'], ['Vincent Lindon', 'Associate Producer'], ['Stephane Brize', 'Associate Producer'], ['Eve Francois-Machuel', 'Line Producer'], ['Eric Dumont', 'Director of Photography'], ['Anne Klotz', 'Editor'], ['Emile Louis', 'Assistant Director'], ['Emmanuelle Villard', 'Sound Designer'], ['Herve Guyader', 'Sound Editor'], ['Herve Guyader', 'Sound Mixer'], ['Valerie Saradjian', 'Production Designer'], ['Anne Dunsford', 'Costume Designer'], ['Diane Dussaud', 'Costume Designer'], ['Coralie Amedeo', 'Casting Director'], ['Kim Nguyen', 'Production Manager']]",,"$10,011 (8.9% of total gross)",11.23 (domestic box office/biggest weekend),1.8% (domestic box office/worldwide),"2 opening theaters/6 max. theaters, 5.2 weeks average run per theater","$135,777","May 22nd, 2015 (Wide) (France)
July 31st, 2015 (Wide) (Netherlands)
October 30th, 2015 (Wide) (Italy)
January 8th, 2016 (Wide) (Argentina)
January 29th, 2016 (Wide) (South Korea)
... Show all releases
",93 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,France,French,,"April 15th, 2016 (Limited) by Kino Lorber, released as The Measure of a Man",,Not Rated,"Set in France, Trailer Park, Death of a Colleague, Suicide, Dancing, Job Interview, 2010s, Economic Crash","Nord-Quest Films, Arte France Cinema, Canal Plus, Cine Plus, ARTE France, La Region-Ile-de-France, CNC","$112,391","$6,291,988","$6,404,379",,,
160,https://www.the-numbers.com/movie/Taxi-(2015),[],"[['Jafar Panahi', 'Director'], ['Jafar Panahi', 'Screenwriter'], ['Jafar Panahi', 'Producer']]",,,7.01 (domestic box office/biggest weekend),2.9% (domestic box office/worldwide),,"$397,748","May 22nd, 2015 (Wide) (Poland)
May 29th, 2015 (Wide) (Hong Kong)
June 11th, 2015 (Wide) (Netherlands)
June 26th, 2015 (Wide) (Turkey)
July 23rd, 2015 (Wide) (Germany)
... Show all releases
",82 minutes,Create your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,Islamic Republic of Iran,Farsi,,"October 2nd, 2015 (Limited) by Kino Lorber, released as Jafar Panahi’s Taxi","March 1st, 2016 by Kino Lorber, released as Taxi Tehran",Not Rated,"Set in Iran, Political, Censorship, Taxi Driver, Directing Yourself",Jafar Panahi Film Productions,"$321,642","$10,913,305","$11,234,947","$92,840","$48,781","$141,621"
161,https://www.the-numbers.com/movie/Youth-(2015),"['Robert Seethaler', 'Alex MacQueen', 'Luna Mijovic', 'Tom Lipinski', 'Chloe Pirrie', 'Alex Beckett', 'Nate Dern', 'Mark Gessner', 'Ed Stoppard', 'Sonia Gessner', 'Madalina Ghenea', 'Michael Caine', 'Harvey Keitel', 'Rachel Weisz', 'Paul Dano', 'Jane Fonda']","[['Paolo Sorrentino', 'Director'], ['Paolo Sorrentino', 'Screenwriter'], ['Nicola Giuliano', 'Producer'], ['Francesca Cima', 'Producer'], ['Carlotta Calori', 'Producer'], ['Fabio Conversi', 'Co-Producer'], ['Jerome Seydoux', 'Co-Producer'], ['Muriel Sauzay', 'Co-Producer'], ['Romain Le Grand', 'Co-Producer'], ['Vivien Aslanian', 'Co-Producer'], ['Stephen Woolley', 'Co-Producer'], ['Elizabeth Karlsen', 'Co-Producer'], ['David Kosse', 'Co-Producer'], ['Anne Walser', 'Co-Producer'], ['Viola Prestieri', 'Executive Producer'], ['Luca Bigazzi', 'Director of Photography'], ['Cristiano Travaglioli', 'Editor'], ['David Lang', 'Composer'], ['Ludovica Ferrario', 'Production Designer'], ['Carlo Poggioli', 'Costume Designer'], ['Emanuele Cecere', 'Sound Mixer'], ['Silvia Moraes', 'Sound Editor']]","$13,000,000 (worldwide box office is 1.8 times production budget)","$78,085 (2.9% of total gross)",7.66 (domestic box office/biggest weekend),11.3% (domestic box office/worldwide),"4 opening theaters/149 max. theaters, 4.7 weeks average run per theater","$3,306,725","May 22nd, 2015 (Wide) (Italy)
September 9th, 2015 (Wide) (France)
September 10th, 2015 (Wide) (Switzerland)
September 18th, 2015 (Wide), released as Jaunyste (Lithuania)
September 18th, 2015 (Wide) (Poland)
... Show all releases
",123 minutes,vs. Licorice PizzaCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"France, Italy, Switzerland, United Kingdom",English,,"December 4th, 2015 (Limited) by Fox Searchlight","February 16th, 2016 by Fox Home Entertainment","R for graphic nudity, some sexuality, and language.(Rating bulletin 2391, 9/16/2015)","Retirement, Vacation, Set in Switzerland, Composer, Movie Business, Relationships Gone Wrong, Writing and Writers, Suicide, Faulty Memory, Nursing Home","Indigo Film, Medusa Film, Barbary Films, Pathe, Number 9 Films, C-Films, Fox Searchlight Pictures, France 2 Cinema","$2,703,296","$21,298,277","$24,001,573",,,
162,https://www.the-numbers.com/movie/Aloha,"['Bill Murray', 'John Krasinski', 'Danny McBride', 'Alec Baldwin', 'Bradley Cooper', 'Emma Stone', 'Rachel McAdams']","[['Cameron Crowe', 'Director'], ['Cameron Crowe', 'Screenwriter'], ['Scott Rudin', 'Producer'], ['Cameron Crowe', 'Producer'], ['Ilona Herzberg', 'Executive Producer'], ['Eli Bush', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer'], ['Eric Gautier', 'Director of Photography'], ['Clay Griffith', 'Production Designer'], ['Joe Hutshing', 'Editor'], ['Deborah L. Scott', 'Costume Designer'], ['Jonsi & Alex*', 'Composer'], ['Jonsi & Alex*', 'Composer']]","$37,000,000 (worldwide box office is 0.7 times production budget)","$9,670,235 (45.9% of total gross)",2.18 (domestic box office/biggest weekend),82.9% (domestic box office/worldwide),"2,815 opening theaters/2,815 max. theaters, 2.9 weeks average run per theater","$26,096,524","May 27th, 2015 (Wide) (Trinidad)
June 4th, 2015 (Wide) (Australia)
June 4th, 2015 (Wide) (New Zealand)
June 4th, 2015 (Wide) (Singapore)
June 11th, 2015 (Wide) (Brazil)
... Show all releases
",105 minutes,vs. CreedCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,,"May 29th, 2015 (Wide) by Sony Pictures","August 15th, 2015 by Sony Pictures Home Entertainment","PG-13 for some language including suggestive comments.(Rating bulletin 2368, 4/8/2015)","Romance, Set in Hawaii, Voiceover/Narration, Military Life, Comedy Drama, Whitewashed Casting","Scott Rudin Productions, Vinyl Films, LStar Capital, RatPac Entertainment, Columbia Pictures, Regency Enterprises","$21,052,030","$4,335,061","$25,387,091","$4,230,174","$1,771,530","$6,001,704"
163,https://www.the-numbers.com/movie/San-Andreas,"['Carla Gugino', 'Alexandra Daddario', 'Ioan Gruffudd', 'Archie Panjabi', 'Paul Giamatti', 'Dwayne Johnson']","[['Brad Peyton', 'Director'], ['Carlton Cuse', 'Screenwriter'], ['Andre Fabrizio', 'Story Creator'], ['Jeremy Passmore', 'Story Creator'], ['Beau Flynn', 'Producer'], ['Richard Brener', 'Executive Producer'], ['Samuel J. Brown', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Steven Mnuchin', 'Executive Producer'], ['Rob Cowan', 'Executive Producer'], ['Tripp Vinson', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Barry Chusid', 'Production Designer'], ['Bob Ducsay', 'Editor'], ['Andrew Lockington', 'Composer'], ['Steve Yedlin', 'Director of Photography']]","$110,000,000 (worldwide box office is 4.1 times production budget)","$54,588,173 (35.2% of total gross)",2.84 (domestic box office/biggest weekend),34.0% (domestic box office/worldwide),"3,777 opening theaters/3,812 max. theaters, 5.8 weeks average run per theater","$192,377,718","May 27th, 2015 (Wide) (Belgium)
May 27th, 2015 (Wide) (France)
May 28th, 2015 (Wide) (Argentina)
May 28th, 2015 (Wide) (Australia)
May 28th, 2015 (Wide) (Bolivia)
... Show all releases
",114 minutes,vs. Jumanji: Welcome to the JungleCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,,"May 29th, 2015 (Wide) by Warner Bros.","September 22nd, 2015 by Warner Home Video","PG-13 for intense disaster action and mayhem throughout, and brief strong language.(Rating bulletin 2367, 4/1/2015)","Disaster, Set in Los Angeles, Rescue, 3-D, 3-D - Post-production Conversion, IMAX: DMR","FPS, New Line Cinema, Village Roadshow Productions, RatPac Entertainment, Dune Entertainment","$155,190,832","$301,067,707","$456,258,539","$21,251,524","$22,996,401","$44,247,925"
